Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005612,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,5,5.4,,,1058,"(32.3104549088, -86.1549523335)",HLTHOUT,CANCER,151000,1101005612,Cancer (except skin)
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005901,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,6.2,6.6,,,896,"(32.2935892389, -86.3532149081)",HLTHOUT,CANCER,151000,1101005901,Cancer (except skin)
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005902,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.5,5.2,5.8,,,3760,"(32.3076742925, -86.3435545354)",HLTHOUT,CANCER,151000,1101005902,Cancer (except skin)
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101006000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,5.8,6.1,,,1898,"(32.3540594354, -86.3973480342)",HLTHOUT,CANCER,151000,1101006000,Cancer (except skin)
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101006100,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,6.3,7,,,2243,"(32.3152147114, -86.3794162724)",HLTHOUT,CANCER,151000,1101006100,Cancer (except skin)
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,151000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.3,10.2,10.4,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,CASTHMA,151000,,Current Asthma
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,151000,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,10.2,10.5,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,CASTHMA,151000,,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000100,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.2,11.1,13.5,,,1174,"(32.3794308187, -86.3080487232)",HLTHOUT,CASTHMA,151000,1101000100,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11,10,12,,,1605,"(32.3720175299, -86.3087966777)",HLTHOUT,CASTHMA,151000,1101000200,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000300,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.7,12,13.6,,,1666,"(32.4044028126, -86.3134168177)",HLTHOUT,CASTHMA,151000,1101000300,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12,11.4,12.6,,,4893,"(32.3972129325, -86.2846513134)",HLTHOUT,CASTHMA,151000,1101000400,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000500,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,8.7,9.9,,,3656,"(32.3817456812, -86.2818242743)",HLTHOUT,CASTHMA,151000,1101000500,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000600,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,12.2,14.5,,,1148,"(32.371555557, -86.2915878403)",HLTHOUT,CASTHMA,151000,1101000600,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000900,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,7.2,8,,,2515,"(32.3823625112, -86.3566609035)",HLTHOUT,CASTHMA,151000,1101000900,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001000,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.8,13.1,14.7,,,1369,"(32.3684600814, -86.339185144)",HLTHOUT,CASTHMA,151000,1101001000,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001100,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,12.1,14.5,,,3569,"(32.36213955, -86.3291106364)",HLTHOUT,CASTHMA,151000,1101001100,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.9,12.8,15.1,,,1771,"(32.3587330122, -86.3177822117)",HLTHOUT,CASTHMA,151000,1101001200,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001300,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,10.2,11.3,,,2497,"(32.3513305468, -86.3072708479)",HLTHOUT,CASTHMA,151000,1101001300,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,8.1,9.1,,,3618,"(32.3526513706, -86.2916355914)",HLTHOUT,CASTHMA,151000,1101001400,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001500,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,10.7,13.2,,,3760,"(32.3611710005, -86.2833604743)",HLTHOUT,CASTHMA,151000,1101001500,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001600,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,11,12.4,,,3769,"(32.3743105285, -86.2736823376)",HLTHOUT,CASTHMA,151000,1101001600,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001700,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,8.6,9.7,,,5463,"(32.3714099472, -86.255084717)",HLTHOUT,CASTHMA,151000,1101001700,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001800,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,9.2,10.5,,,3411,"(32.3962125074, -86.2661554543)",HLTHOUT,CASTHMA,151000,1101001800,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001900,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9,8.5,9.8,,,3151,"(32.3941369339, -86.2513879167)",HLTHOUT,CASTHMA,151000,1101001900,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002000,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,8.2,9.3,,,4554,"(32.3409840904, -86.2724638266)",HLTHOUT,CASTHMA,151000,1101002000,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002100,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.3,10.5,12.3,,,4091,"(32.3356895183, -86.2907870282)",HLTHOUT,CASTHMA,151000,1101002100,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002201,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.7,11.6,14,,,4518,"(32.3356126369, -86.3078024695)",HLTHOUT,CASTHMA,151000,1101002201,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002202,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.6,12.4,15,,,1185,"(32.3176802643, -86.3055459873)",HLTHOUT,CASTHMA,151000,1101002202,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002300,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,10.8,12.7,,,3136,"(32.3360085258, -86.3230524618)",HLTHOUT,CASTHMA,151000,1101002300,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11,10.1,12,,,2008,"(32.3407093188, -86.3354058177)",HLTHOUT,CASTHMA,151000,1101002400,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002500,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12,11,13,,,2754,"(32.4169521303, -86.2694458032)",HLTHOUT,CASTHMA,151000,1101002500,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002600,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,8.2,9.4,,,5956,"(32.3890844321, -86.2305310311)",HLTHOUT,CASTHMA,151000,1101002600,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002700,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.7,8.6,,,4467,"(32.3721519545, -86.2284588307)",HLTHOUT,CASTHMA,151000,1101002700,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002800,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.9,9.3,10.7,,,4220,"(32.3348190958, -86.2525307261)",HLTHOUT,CASTHMA,151000,1101002800,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002900,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.3,11.2,13.6,,,8217,"(32.3161274923, -86.2488675515)",HLTHOUT,CASTHMA,151000,1101002900,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101003000,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13,12.2,14,,,3344,"(32.3510621717, -86.3596914392)",HLTHOUT,CASTHMA,151000,1101003000,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101003100,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.3,11.3,13.4,,,3774,"(32.318668312, -86.2894380654)",HLTHOUT,CASTHMA,151000,1101003100,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101003200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.2,10.3,12.3,,,5724,"(32.3072538725, -86.2646578294)",HLTHOUT,CASTHMA,151000,1101003200,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101003301,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,8.5,9.5,,,3495,"(32.3551619194, -86.2576578215)",HLTHOUT,CASTHMA,151000,1101003301,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101003302,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,9.1,10.2,,,6376,"(32.3482416552, -86.2328956753)",HLTHOUT,CASTHMA,151000,1101003302,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005101,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.1,9.4,10.9,,,2492,"(32.420753569, -86.2187987157)",HLTHOUT,CASTHMA,151000,1101005101,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005102,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.2,11.2,13.4,,,4348,"(32.4269367589, -86.2826263124)",HLTHOUT,CASTHMA,151000,1101005102,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005301,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,8.4,9.4,,,623,"(32.4067693075, -86.246702078)",HLTHOUT,CASTHMA,151000,1101005301,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005302,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,9.8,11.1,,,2104,"(32.4051191382, -86.2256929901)",HLTHOUT,CASTHMA,151000,1101005302,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005402,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,9.9,10.8,,,5656,"(32.393343358, -86.1995768254)",HLTHOUT,CASTHMA,151000,1101005402,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005403,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.5,9.7,11.6,,,3614,"(32.3722320454, -86.2009167055)",HLTHOUT,CASTHMA,151000,1101005403,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005406,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.8,8.5,,,8876,"(32.3511984342, -86.164295743)",HLTHOUT,CASTHMA,151000,1101005406,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005407,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,8.3,9.6,,,4599,"(32.371838415, -86.1707891569)",HLTHOUT,CASTHMA,151000,1101005407,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005408,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,8.3,9.1,,,7478,"(32.393920488, -86.162894048)",HLTHOUT,CASTHMA,151000,1101005408,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005409,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,9.1,10.4,,,2495,"(32.3576253538, -86.202251654)",HLTHOUT,CASTHMA,151000,1101005409,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005410,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.9,9.4,10.6,,,4933,"(32.3475232552, -86.2085202709)",HLTHOUT,CASTHMA,151000,1101005410,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005501,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,9,10.5,,,539,"(32.3761148278, -86.1216054231)",HLTHOUT,CASTHMA,151000,1101005501,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005503,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,7.9,9.3,,,492,"(32.3507857569, -86.132538643)",HLTHOUT,CASTHMA,151000,1101005503,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005603,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.3,11.4,13.3,,,7828,"(32.3042473154, -86.2240759865)",HLTHOUT,CASTHMA,151000,1101005603,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005604,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,31,"(32.3016375026, -86.0902647002)",HLTHOUT,CASTHMA,151000,1101005604,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005605,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,8.7,9.7,,,3473,"(32.3283759725, -86.2089536955)",HLTHOUT,CASTHMA,151000,1101005605,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005606,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.3,10.3,12.7,,,4964,"(32.3331294122, -86.2237026675)",HLTHOUT,CASTHMA,151000,1101005606,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005607,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,7,7.8,,,4494,"(32.3283975295, -86.1400889219)",HLTHOUT,CASTHMA,151000,1101005607,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005608,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.6,8.8,,,136,"(32.2957811657, -86.1316584857)",HLTHOUT,CASTHMA,151000,1101005608,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005609,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,8.2,9,,,4622,"(32.3191183289, -86.1949955537)",HLTHOUT,CASTHMA,151000,1101005609,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005610,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,9.8,11.1,,,730,"(32.2929205291, -86.2461746899)",HLTHOUT,CASTHMA,151000,1101005610,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005611,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,7.4,8.2,,,3140,"(32.3152818401, -86.1776610019)",HLTHOUT,CASTHMA,151000,1101005611,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005612,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,7.7,8.9,,,1058,"(32.3104549088, -86.1549523335)",HLTHOUT,CASTHMA,151000,1101005612,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005901,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,9.8,10.8,,,896,"(32.2935892389, -86.3532149081)",HLTHOUT,CASTHMA,151000,1101005901,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101005902,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.4,12.1,14.9,,,3760,"(32.3076742925, -86.3435545354)",HLTHOUT,CASTHMA,151000,1101005902,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101006000,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,10.1,11.3,,,1898,"(32.3540594354, -86.3973480342)",HLTHOUT,CASTHMA,151000,1101006000,Current Asthma
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101006100,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12,10.9,13.2,,,2243,"(32.3152147114, -86.3794162724)",HLTHOUT,CASTHMA,151000,1101006100,Current Asthma
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,151000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.9,6.8,7,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,CHD,151000,,Coronary Heart Disease
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,151000,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.8,6.8,6.9,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,CHD,151000,,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000100,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.3,7.8,,,1174,"(32.3794308187, -86.3080487232)",HLTHOUT,CHD,151000,1101000100,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000200,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.7,8.8,10.7,,,1605,"(32.3720175299, -86.3087966777)",HLTHOUT,CHD,151000,1101000200,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000300,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,8.8,10,,,1666,"(32.4044028126, -86.3134168177)",HLTHOUT,CHD,151000,1101000300,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000400,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10,9.4,10.6,,,4893,"(32.3972129325, -86.2846513134)",HLTHOUT,CHD,151000,1101000400,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000500,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,5.2,6.1,,,3656,"(32.3817456812, -86.2818242743)",HLTHOUT,CHD,151000,1101000500,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000600,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,11.8,14.7,,,1148,"(32.371555557, -86.2915878403)",HLTHOUT,CHD,151000,1101000600,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000700,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,9.5,11.5,,,1388,"(32.3634924163, -86.308126484)",HLTHOUT,CHD,151000,1101000700,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101000900,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,2.1,2.6,,,2515,"(32.3823625112, -86.3566609035)",HLTHOUT,CHD,151000,1101000900,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001000,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,9.1,10.2,,,1369,"(32.3684600814, -86.339185144)",HLTHOUT,CHD,151000,1101001000,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001100,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.4,11.2,13.6,,,3569,"(32.36213955, -86.3291106364)",HLTHOUT,CHD,151000,1101001100,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001200,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.2,11.3,13.2,,,1771,"(32.3587330122, -86.3177822117)",HLTHOUT,CHD,151000,1101001200,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001300,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.8,7.8,,,2497,"(32.3513305468, -86.3072708479)",HLTHOUT,CHD,151000,1101001300,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001400,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.1,4.6,5.6,,,3618,"(32.3526513706, -86.2916355914)",HLTHOUT,CHD,151000,1101001400,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001500,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5,4.7,5.3,,,3760,"(32.3611710005, -86.2833604743)",HLTHOUT,CHD,151000,1101001500,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001600,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,7.9,9,,,3769,"(32.3743105285, -86.2736823376)",HLTHOUT,CHD,151000,1101001600,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001700,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.6,8,,,5463,"(32.3714099472, -86.255084717)",HLTHOUT,CHD,151000,1101001700,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001800,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,7.8,9.6,,,3411,"(32.3962125074, -86.2661554543)",HLTHOUT,CHD,151000,1101001800,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101001900,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,7.7,9.8,,,3151,"(32.3941369339, -86.2513879167)",HLTHOUT,CHD,151000,1101001900,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002000,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,6.7,8.4,,,4554,"(32.3409840904, -86.2724638266)",HLTHOUT,CHD,151000,1101002000,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002100,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7,6.4,7.6,,,4091,"(32.3356895183, -86.2907870282)",HLTHOUT,CHD,151000,1101002100,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002201,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,8.3,10.1,,,4518,"(32.3356126369, -86.3078024695)",HLTHOUT,CHD,151000,1101002201,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002202,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,9.3,11.2,,,1185,"(32.3176802643, -86.3055459873)",HLTHOUT,CHD,151000,1101002202,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002300,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,8.1,9.9,,,3136,"(32.3360085258, -86.3230524618)",HLTHOUT,CHD,151000,1101002300,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002400,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9,8,10.1,,,2008,"(32.3407093188, -86.3354058177)",HLTHOUT,CHD,151000,1101002400,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002500,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.6,7.7,,,2754,"(32.4169521303, -86.2694458032)",HLTHOUT,CHD,151000,1101002500,Coronary Heart Disease
2016,AL,Alabama,Montgomery,Census Tract,BRFSS,Health Outcomes,0151000-01101002600,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8,7.1,9,,,5956,"(32.3890844321, -86.2305310311)",HLTHOUT,CHD,151000,1101002600,Coronary Heart Disease
